claim_id,claim_paid,total_claim_amount,claim_start_date,claim_status,tenure,exposure_id,condition_Other,condition_GastrointestinalIssues,condition_AllergiesAndskin,condition_EyesAndears,condition_Injuries,condition_RoutineCareandExaminations,condition_Illness,condition_Ingestion,condition_Dental,condition_Ortho,condition_BehavioralIssues,claimNb,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,nb_policy_first_inception_date,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,nb_suburb,nb_postcode,nb_state,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,max_tenure,total_earned_units,UW_Date,breed
claim_039d071b-4c7d-4611-9f88-70926dc4635c,94.04545455,164,22/05/2024,covered_with_exclusions_paid,1,exposure_c47be88c-1f26-4fe7-8929-370a11c7c30a,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,TRUE,1-2 yr,unknown,5/04/2024 17:00,38,90,0,House,Erskineville,2043,NSW,22/08/1979,900,3 years,44,1,3,purebred,pointer,dalmatian,dalmatian,FALSE,0,4/04/2024 12:23,Afternoon (12:00 - 17:59),4,4.833333333,1/04/2024,Other
claim_03b5cf6d-6080-4157-9f4d-c7431b9d398c,107.1818182,119.0909091,9/05/2024,covered_paid,2,exposure_ff675db5-8eee-4616-970c-8687a7701a8e,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,female,FALSE,Not desexed,unknown,20/03/2024 17:00,2,90,0,House,Goonellabah,2480,NSW,28/04/1995,900,0-6 months,28,1,3,unnamed cross,unknown,labrador retriever cross,labrador retriever cross,FALSE,0,15/03/2024 13:50,Afternoon (12:00 - 17:59),5,5.35483871,1/03/2024,Other
claim_03cc3841-6e1b-479b-bc93-0ad320fc4c16,129.1090909,234.3636364,24/04/2024,covered_paid,1,exposure_6bd8294f-844a-4828-9113-589199f8556e,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,male,FALSE,Not desexed,unknown,5/03/2024 17:00,37,80,100,House,Bacchus Marsh,3340,VIC,29/07/1994,80100,3 years,29,1,3,purebred,mastiff,rottweiler,rottweiler,FALSE,0,6/03/2024 16:07,Afternoon (12:00 - 17:59),5,5.838709677,1/03/2024,Other
claim_03d6ddce-3c29-4ba9-b9a4-e1dd596183c2,936.8090909,1261.927273,27/06/2024,covered_paid,1,exposure_e8a3f0bc-38e2-4957-8a14-d479712c17e7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,FALSE,22/05/2024 17:00,3,80,100,Apartment,Cleveland,4163,QLD,28/03/1957,80100,0-6 months,67,1,1,cross,unknown,spoodle,spoodle,FALSE,0,23/05/2024 9:10,Morning (05:00 - 11:59),3,3.290322581,1/05/2024,spoodle
claim_03d72048-f4a9-442e-8d2e-ab0038f1d570,264.8363636,331.0545455,25/03/2024,covered_paid,1,exposure_9a67127e-ebbe-42bf-837a-1c4aba577a98,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,male,FALSE,Not desexed,unknown,17/02/2024 17:00,3,80,100,House,Ringwood North,3134,VIC,5/08/1982,80100,0-6 months,41,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,18/02/2024 9:16,Morning (05:00 - 11:59),6,6.413793103,1/02/2024,golden retriever
claim_03ecb7ce-10e7-4601-a9ad-dcc09f5a96b5,99.65454545,124.5727273,15/05/2024,covered_paid,5,exposure_95d2af08-aa8c-43f4-9e3c-f6734688e040,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,14,female,FALSE,Not desexed,unknown,12/12/2023 17:00,5,80,100,House,Lane Cove North,2066,NSW,14/12/1994,80100,0-6 months,29,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,13/12/2023 20:47,Evening (18:00 - 23:59),8,8,1/01/2024,groodle
claim_03ef3f99-6998-473d-b131-e96f8820a0b4,103.2727273,220,28/06/2024,covered_paid,5,exposure_c339bd48-b45a-4883-9442-a63a17804a6b,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,3/01/2024 17:00,3,80,100,House,Engadine,2233,NSW,2/04/1992,80100,0-6 months,31,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,4/01/2024 18:43,Evening (18:00 - 23:59),7,8,1/01/2024,groodle
claim_03f3f3f9-41ea-4f75-93c5-6bb19b3dae7f,138.2727273,153.6363636,20/06/2024,covered_paid,3,exposure_050d63db-da51-4a80-be49-44b73cc08f05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,19/03/2024 17:00,5,90,100,House,Newstead,4006,QLD,8/05/1998,90100,0-6 months,25,1,1,purebred,spitz related,pomeranian,pomeranian,FALSE,0,20/03/2024 17:04,Afternoon (12:00 - 17:59),5,5.387096774,1/03/2024,pomeranian
claim_0404c878-d60c-4c6b-9364-c54bc2d45676,532.1090909,815.1454545,17/04/2024,covered_with_exclusions_paid,5,exposure_f8ed74cf-54f9-46e9-b5ef-9d4d26b7fdeb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,female,TRUE,1-2 yr,unknown,29/11/2023 17:00,50,80,100,House,Innaloo,6018,WA,19/03/1976,80100,4 years,47,1,2,purebred,hound,beagle,beagle,FALSE,0,26/11/2023 12:13,Afternoon (12:00 - 17:59),9,8,1/01/2024,Other
claim_042f004f-d2d9-44c2-9b24-73724f6efa54,170.0909091,212.6181818,20/02/2024,covered_paid,3,exposure_3392046e-e1e9-4c0c-9e38-8869fd372000,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,female,FALSE,Not desexed,unknown,19/11/2023 17:00,3,80,0,House,Yarraville,3013,VIC,22/04/1998,800,0-6 months,25,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,20/11/2023 11:13,Morning (05:00 - 11:59),9,8,1/01/2024,groodle
claim_04465b97-44ed-471c-af70-36a62e3e89c3,68.19090909,166.6818182,10/01/2024,covered_paid,2,exposure_e38b646f-c8f3-4416-9cea-9340aee48a0e,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,female,FALSE,Not desexed,unknown,15/11/2023 17:00,2,90,100,Apartment,Cremorne Point,2090,NSW,10/06/1994,90100,0-6 months,29,1,2,purebred,collie related,border collie,border collie,FALSE,0,16/11/2023 11:17,Morning (05:00 - 11:59),9,8,1/01/2024,border collie
claim_0456ca7f-e51e-4b88-8728-64eb5df6c860,167.0727273,276.5454545,3/07/2024,covered_paid,6,exposure_93155d91-f0ee-46cd-8c39-188c62c63dcf,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,7/01/2024 17:00,4,90,100,House,Port Willunga,5173,SA,31/01/1997,90100,0-6 months,27,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,8/01/2024 8:17,Morning (05:00 - 11:59),7,7.774193548,1/01/2024,groodle
claim_045ed076-da05-423f-bccf-0f84d56266b3,308.3636364,385.4545455,17/08/2024,covered_paid,7,exposure_85fb926d-fe93-4097-b798-f5876fc430fb,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,male,FALSE,Not desexed,unknown,31/12/2023 17:00,4,80,0,Apartment,Hawthorne,4171,QLD,31/01/2001,800,0-6 months,22,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,9/12/2023 18:49,Evening (18:00 - 23:59),7,8,1/01/2024,golden retriever
claim_0492b34d-e036-4098-a7c0-f12174c3ab4a,147.6363636,184.5454545,30/04/2024,covered_paid,3,exposure_be16f0ea-5aa9-4b19-afb5-2288653d67e4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,female,FALSE,Not desexed,unknown,28/01/2024 17:00,3,80,100,House,Edgeworth,2285,NSW,27/10/1994,80100,0-6 months,29,1,1,cross,unknown,spoodle,spoodle,FALSE,0,29/01/2024 5:40,Morning (05:00 - 11:59),7,7.096774194,1/01/2024,spoodle
claim_04d7a782-7f52-40d5-b6b9-a8249e62e431,27.63636364,125.4636364,17/06/2024,covered_paid,4,exposure_4b538946-c19a-499d-a0cf-a4e1d7cf54f5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,20/02/2024 17:00,3,80,100,House,Mayfield,2304,NSW,7/11/1971,80100,0-6 months,52,1,3,purebred,hound,rhodesian ridgeback,rhodesian ridgeback,FALSE,0,21/02/2024 12:14,Afternoon (12:00 - 17:59),6,6.310344828,1/02/2024,Other
claim_04f61d67-c94d-4c60-a115-db62b0536252,68.72727273,508.3636364,7/08/2024,covered_with_exclusions_paid,6,exposure_cf9b64d4-3b2e-442c-948e-3977f938436a,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,TRUE,4-6 mo,unknown,20/02/2024 17:00,38,90,100,House,Capalaba,4157,QLD,1/01/1980,90100,3 years,44,1,1,cross,unknown,bichoodle,bichoodle,FALSE,0,21/02/2024 23:37,Evening (18:00 - 23:59),6,6.310344828,1/02/2024,Other
claim_053e2fba-849c-4933-aefe-574a05b4e1d2,167.8909091,186.5454545,26/06/2024,covered_paid,4,exposure_733a4d15-fa36-4d9f-87eb-ee93a405d94f,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,TRUE,7-12 mo,unknown,7/02/2024 17:00,11,90,0,Apartment,Wentworth Point,2127,NSW,17/03/1986,900,7-12 months,37,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,8/02/2024 0:00,Late Night (00:00 - 04:59),6,6.75862069,1/02/2024,cavoodle
claim_0554dfa1-2f04-4efb-b782-7156f74aa8b8,160.0090909,416.6636364,4/08/2024,covered_with_exclusions_paid,1,exposure_c63a4f45-1679-4eea-9934-a4d83e20ee65,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,TRUE,7-12 mo,FALSE,13/07/2024 17:00,13,90,200,House,Mount Martha,3934,VIC,28/12/1967,90200,1 years,56,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,14/07/2024 1:32,Late Night (00:00 - 04:59),1,1.580645161,1/07/2024,cavoodle
claim_05831fd8-a3be-4de7-b1ae-100e418bdf27,187.3636364,208.1818182,2/05/2024,covered_paid,2,exposure_fd8d1bae-4aec-4f8c-8542-4f471a8ab6a9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,male,FALSE,Not desexed,unknown,26/03/2024 17:00,2,90,100,House,Charmhaven,2263,NSW,27/01/1994,90100,0-6 months,30,1,2,purebred,retriever,nova scotia duck tolling retriever,nova scotia duck tolling retriever,FALSE,0,23/03/2024 17:39,Afternoon (12:00 - 17:59),5,5.161290323,1/03/2024,Other
claim_05a3ef59-d633-4212-b3f9-6a7642b125b6,71.85454545,180.7272727,10/04/2024,covered_paid,3,exposure_41135f3e-b513-4ff6-9799-fec394d52aa7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,20/01/2024 17:00,2,80,100,House,Tallebudgera,4228,QLD,1/07/1984,80100,0-6 months,39,1,2,purebred,collie related,australian shepherd,australian shepherd,FALSE,0,21/01/2024 7:00,Morning (05:00 - 11:59),7,7.35483871,1/01/2024,australian shepherd
claim_05b19899-9e24-45ae-a853-8ed1b0407643,667.2727273,758.1818182,28/05/2024,covered_paid,3,exposure_a11be4a6-a18a-4527-80d6-249926e0a2a5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,3/02/2024 17:00,2,100,100,Apartment,Applecross,6153,WA,24/09/1975,100100,0-6 months,48,1,2,purebred,brachycephalic,french bulldog,french bulldog,FALSE,0,7/01/2024 13:52,Afternoon (12:00 - 17:59),6,6.896551724,1/02/2024,french bulldog
claim_05bb7d11-731f-43a7-b3f1-e0ae34de15fb,28.27272727,119.1818182,29/08/2024,covered_paid,7,exposure_c4e0b27a-592d-4c7a-9972-5b5f824d7594,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,22/01/2024 17:00,2,100,100,House,Burwood,3125,VIC,21/12/1981,100100,0-6 months,42,1,1,purebred,sighthound,italian greyhound,italian greyhound,FALSE,0,23/01/2024 11:19,Morning (05:00 - 11:59),7,7.290322581,1/01/2024,Other
claim_05ce6e59-1892-4c05-9e65-842e4aff647e,41.30909091,142.5454545,17/06/2024,covered_paid,2,exposure_1b8c9b1a-1795-4bc2-ae40-b6f9eada9c08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,male,FALSE,Not desexed,unknown,12/04/2024 17:00,3,80,100,House,Noosaville,4566,QLD,17/03/1970,80100,0-6 months,54,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,8/04/2024 14:31,Afternoon (12:00 - 17:59),4,4.6,1/04/2024,labrador retriever
claim_05daadd1-133e-45a5-9f6b-2d74753357f0,348.3636364,435.4545455,15/06/2024,covered_paid,3,exposure_00999f93-ea07-4e5e-8725-ef90dff9d0bb,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,TRUE,4-6 mo,unknown,30/03/2024 17:00,18,80,0,Apartment,Marsfield,2122,NSW,28/04/1988,800,1 years,35,2,1.5,cross,cross,cross,"poodle cross, japanese spitz",FALSE,0,2/03/2024 9:39,Morning (05:00 - 11:59),5,5.033333333,1/03/2024,cross
claim_05dd33d1-e5a5-49d0-8808-dae454acd9d6,62,168.4181818,26/07/2024,covered_paid,7,exposure_b4b251a6-17c5-483f-b95a-e1bf2f6a040d,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,17/12/2023 17:00,39,80,100,House,Preston,3072,VIC,29/11/1993,80100,3 years,30,1,2,unnamed cross,unknown,poodle cross,poodle cross,FALSE,1,20/11/2023 13:20,Afternoon (12:00 - 17:59),8,8,1/01/2024,Other
claim_05f3e0fa-ff7d-411d-8b49-78351c3ab3b3,32.84545455,127.4090909,23/04/2024,covered_paid,1,exposure_9d6c9510-c539-4ea3-8eb3-d72bac425f5b,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,1/03/2024 17:00,2,90,100,House,Brooklyn Park,5032,SA,22/01/1991,90100,0-6 months,33,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,FALSE,0,2/03/2024 11:54,Morning (05:00 - 11:59),5,6,1/03/2024,english cocker spaniel
claim_061d3d99-239d-4362-8be1-386bf569211f,66,66,22/01/2024,covered_paid,2,exposure_236b6c41-2120-43ae-82b1-dea2818ed83c,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,TRUE,4-6 mo,unknown,22/11/2023 17:00,12,100,100,House,Tarneit,3029,VIC,22/02/2000,100100,7-12 months,23,1,3,purebred,shepherd type,german shepherd,german shepherd,FALSE,0,21/11/2023 12:58,Afternoon (12:00 - 17:59),9,6.733333333,1/01/2024,german shepherd
claim_0632ff49-253a-44ed-bf7a-5d2d62cd807e,244.5090909,305.6363636,24/05/2024,covered_paid,4,exposure_313acefd-5213-4238-85a5-e5796310a3a8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,male,FALSE,Not desexed,unknown,30/01/2024 17:00,30,80,100,House,Orange,2800,NSW,27/03/1992,80100,2 years,31,1,3,purebred,water dog,poodlestandard,poodlestandard,FALSE,0,31/01/2024 21:53,Evening (18:00 - 23:59),7,7.034482759,1/01/2024,Other
claim_066a7c61-4262-4222-b817-02e8f1431459,282.6909091,353.3636364,15/05/2024,covered_paid,3,exposure_e5bc1e70-65d1-4a19-9b74-4cc47c8ff96a,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,22,female,FALSE,Not desexed,unknown,2/02/2024 17:00,2,80,0,House,Burwood East,3151,VIC,13/04/1980,800,0-6 months,43,1,1,purebred,water dog,poodletoy,poodletoy,FALSE,0,25/01/2024 9:47,Morning (05:00 - 11:59),6,7,1/02/2024,poodletoy
claim_06778e0e-2ea6-4225-8228-8b6a259448d9,795.5545455,1372.627273,19/08/2024,covered_with_exclusions_paid,9,exposure_ca727d91-0968-4b69-9515-d3a1b59abccf,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,female,FALSE,Not desexed,unknown,25/11/2023 17:00,2,80,100,Apartment,Mount Lawley,6050,WA,1/09/1996,80100,0-6 months,27,1,3,purebred,retriever,labrador retriever,labrador retriever,FALSE,0,26/11/2023 22:19,Evening (18:00 - 23:59),9,8,1/01/2024,labrador retriever
claim_068a1cb6-e2f3-4465-a804-c287d8ba0f4e,320.1545455,446.6363636,8/01/2024,covered_paid,2,exposure_206dcca1-39b7-4e9d-b04d-9a6ca6c127a7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,22/11/2023 17:00,4,90,100,House,Mundijong,6123,WA,6/10/1960,90100,0-6 months,63,1,1,unnamed cross,unknown,chihuahua cross,chihuahua cross,FALSE,0,15/11/2023 22:19,Evening (18:00 - 23:59),9,8,1/01/2024,Other
claim_06ad16f1-233d-469c-9fa3-5bf1741f5fa7,9862.418182,10958.24545,22/05/2024,covered_paid,4,exposure_6fc846b0-f40e-4338-9657-53d7e74f163d,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,female,FALSE,Not desexed,unknown,30/01/2024 17:00,4,90,100,Apartment,Mudgeeraba,4213,QLD,14/02/1992,90100,0-6 months,31,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,28/01/2024 10:34,Morning (05:00 - 11:59),7,7.034482759,1/01/2024,groodle
claim_06b72310-30d3-454d-b714-609740bb2f15,658.3727273,749.2818182,25/06/2024,covered_paid,5,exposure_6fc846b0-f40e-4338-9657-53d7e74f163d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10,female,FALSE,Not desexed,unknown,30/01/2024 17:00,4,90,100,Apartment,Mudgeeraba,4213,QLD,14/02/1992,90100,0-6 months,31,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,28/01/2024 10:34,Morning (05:00 - 11:59),7,7.034482759,1/01/2024,groodle
claim_06b9312b-9c31-42cb-bc36-21d5305d20db,133.8363636,258.2090909,29/05/2024,covered_paid,2,exposure_a6fded6b-d889-4545-bdbe-624949fba595,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,FALSE,Not desexed,unknown,9/03/2024 17:00,3,80,100,House,Abbotsford,3067,VIC,2/10/1998,80100,0-6 months,25,1,2,purebred,collie related,border collie,border collie,FALSE,0,9/03/2024 18:27,Evening (18:00 - 23:59),5,5.709677419,1/03/2024,border collie
claim_06b9c9b0-ff03-4a98-87c2-4ca236b5b372,1062.545455,1419.090909,8/07/2024,covered_paid,5,exposure_5a125564-e0ae-4165-bbea-62081c41004d,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,male,FALSE,Not desexed,unknown,19/02/2024 17:00,7,80,100,House,Campbell,2612,ACT,26/11/2001,80100,7-12 months,22,1,2,purebred,spitz related,pembroke welsh corgi,pembroke welsh corgi,FALSE,0,20/02/2024 8:59,Morning (05:00 - 11:59),6,6.344827586,1/02/2024,pembroke welsh corgi
claim_06ce02fe-2f88-4376-9641-ca2d159d62ed,97.45454545,303.6454545,13/06/2024,covered_paid,1,exposure_51bd46da-1765-4c23-b1a4-36a25e198899,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,male,FALSE,Not desexed,unknown,28/05/2024 17:00,11,80,200,House,Clayfield,4011,QLD,3/04/1996,80200,7-12 months,28,1,3,purebred,sighthound,greyhound,greyhound,FALSE,0,29/05/2024 17:14,Afternoon (12:00 - 17:59),3,3.096774194,1/05/2024,greyhound
claim_06df7cfa-3070-4bc3-9ae5-3c3c3778fac5,204.0363636,255.0545455,6/08/2024,covered_paid,7,exposure_9d753e6b-a12c-4f8d-9450-b4304be3359b,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,female,TRUE,1-2 yr,unknown,4/01/2024 17:00,30,80,0,House,Glebe,2037,NSW,20/11/1985,800,2 years,38,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,5/01/2024 7:17,Morning (05:00 - 11:59),7,7.870967742,1/01/2024,golden retriever
claim_06e95b40-a189-4726-a33e-f95e67061bef,3022.690909,4005.181818,5/06/2024,covered_with_exclusions_paid,1,exposure_7b5075d6-e940-4167-b824-792739fb99d0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,female,FALSE,Not desexed,FALSE,5/05/2024 17:00,2,80,200,House,Tyabb,3913,VIC,30/09/1985,80200,0-6 months,38,1,3,purebred,retriever,labrador retriever,labrador retriever,TRUE,0,6/05/2024 17:42,Afternoon (12:00 - 17:59),3,4,1/05/2024,labrador retriever
claim_06f011ba-1093-4109-9be9-f53b97d20c65,104.8363636,221.9636364,7/04/2024,covered_paid,2,exposure_b06bb393-80d9-4fd0-be74-ff77a4fdb150,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,31/01/2024 17:00,42,80,100,House,Leederville,6007,WA,28/07/1984,80100,3 years,39,1,2,unnamed cross,unknown,australian kelpie cross,australian kelpie cross,FALSE,20,8/01/2024 19:06,Evening (18:00 - 23:59),6,7,1/02/2024,australian kelpie cross
claim_0705bed8-50d8-41a6-afeb-165b596292d3,136.1454545,261.0909091,27/08/2024,covered_paid,7,exposure_be16f0ea-5aa9-4b19-afb5-2288653d67e4,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,female,FALSE,Not desexed,unknown,28/01/2024 17:00,3,80,100,House,Edgeworth,2285,NSW,27/10/1994,80100,0-6 months,29,1,1,cross,unknown,spoodle,spoodle,FALSE,0,29/01/2024 5:40,Morning (05:00 - 11:59),7,7.096774194,1/01/2024,spoodle
claim_0709ff94-afcd-44dc-b14b-c5998a408b55,58.90909091,73.63636364,3/04/2024,covered_paid,5,exposure_288d5589-47a3-4d81-a31b-164e6bd31708,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,male,FALSE,Not desexed,unknown,18/11/2023 17:00,2,80,0,House,Bassendean,6054,WA,4/02/1956,800,0-6 months,67,1,3,designerbreed,water dog,goldendoodle,goldendoodle,FALSE,0,13/11/2023 16:44,Afternoon (12:00 - 17:59),9,8,1/01/2024,Other
claim_072b034a-3d94-42b9-909c-9d20389cf4e1,290.9090909,290.9090909,19/05/2024,covered_paid,5,exposure_1a8abc40-ee8c-42ff-b648-bb6b13837447,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,male,FALSE,Not desexed,unknown,2/12/2023 17:00,22,100,100,House,Paddington,2021,NSW,8/07/1981,100100,1 years,42,1,2,purebred,spitz related,siberian husky,siberian husky,FALSE,0,18/11/2023 7:52,Morning (05:00 - 11:59),8,8,1/01/2024,siberian husky
claim_0733c72b-c556-4cd2-97a0-246c82e5fe25,94.60909091,196.2,4/04/2024,covered_with_exclusions_paid,2,exposure_d689da00-3c54-4f51-8929-6d67dd571659,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,11/02/2024 17:00,3,100,100,House,Bendigo,3550,VIC,28/09/1992,100100,0-6 months,31,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,12/02/2024 7:03,Morning (05:00 - 11:59),6,6.620689655,1/02/2024,golden retriever
claim_073dbe8a-ae90-4387-a0b3-fd687e9676ff,170.9818182,213.7272727,27/05/2024,covered_paid,3,exposure_b18c98ae-a228-4d53-8a0a-43e1a15e7c1a,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,female,FALSE,Not desexed,unknown,23/02/2024 17:00,2,80,0,House,Glen Iris,3146,VIC,6/06/1979,800,0-6 months,44,1,3,purebred,hound,rhodesian ridgeback,rhodesian ridgeback,FALSE,0,24/02/2024 16:08,Afternoon (12:00 - 17:59),6,6.206896552,1/02/2024,Other
claim_07496667-4167-4f66-af89-c8fc0cbe3c75,132.8727273,166.0909091,2/04/2024,covered_paid,1,exposure_15908eae-d8bc-47a0-8ab0-8839a4dcf547,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,male,FALSE,Not desexed,unknown,15/03/2024 17:00,3,80,100,Apartment,Salisbury,5108,SA,26/05/1986,80100,0-6 months,37,1,2,purebred,collie related,border collie,border collie,FALSE,0,15/03/2024 11:12,Morning (05:00 - 11:59),5,5.516129032,1/03/2024,border collie
claim_077f0541-3564-47c7-84f2-5e89fb4ee991,295.5181818,419.2636364,29/08/2024,covered_paid,8,exposure_16f9bb13-e9e9-4040-a2f7-8b00644d1691,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,30/12/2023 17:00,2,90,100,House,South Yarra,3141,VIC,29/06/1966,90100,0-6 months,57,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,31/12/2023 10:29,Morning (05:00 - 11:59),8,8,1/01/2024,golden retriever
claim_07937dfa-b83e-4456-9087-c6f7d7d72f31,175.6363636,219.5454545,30/08/2024,covered_paid,4,exposure_72a467d7-163a-4883-8767-9417cc867dae,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,female,FALSE,Not desexed,unknown,28/04/2024 17:00,4,80,200,House,Melbourne,3004,VIC,9/04/1997,80200,0-6 months,27,1,1,cross,unknown,spoodle,spoodle,FALSE,0,29/04/2024 0:38,Late Night (00:00 - 04:59),4,4.066666667,1/04/2024,spoodle
